# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_4d9ba28ffb1aeb219300be003f2a12dc_model
# start_datetime = 2026-04-07 18:20:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 5000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/standata-165d65c9e3b68.json
# init = 2 (Default)
# random
#   seed = 1274970062
# output
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_4d9ba28ffb1aeb219300be003f2a12dc-202604071320-2-45e7ab.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_4d9ba28ffb1aeb219300be003f2a12dc-profile-202604071320-2-1c755d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=model_4d9ba28ffb1aeb219300be003f2a12dc_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4
-424.97585,0.99782841,0.05596821,7,127,0,444.02767,0.043507957,0.06056309,0.59427806,0.30165089,0.19168207,-2.5066091,-0.97649826,2.0343621,1.0206911,0.4880573,2.2754182,-1.5098828,1.3155698,-1.9434235,-2.4754213,-0.68752997,-4.9957535,-3.5996174,-2.5407129,5.5210758,5.9858957,1.724121,0.74699121,1.4851357,3.1935332,1.0662889,3.8420155,7.5129368,3.2516019,4.8269998,1.5846058,9.3374507,7.5513169,2.5424677,-3.1348114,-2.8040697,-0.52040796,-1.1984849,0.54777433,0.075396154,0.27358716,0.88435793,0.73510719,0.61964867,0.90682062,0.18095617,0.78844369,0.12527224,0.077599299,0.33458277,0.0067211414,0.0266069,0.073052883,0.99670733,0.97009263,0.67866048,0.94165983,0.73510719,0.61964867,0.90682062,0.18095617,0.78844369,0.12527224,0.077599299,0.33458277,0.0067211414,0.0266069,0.073052883,0.99670733,0.97009263,0.67866048,0.94165983,0.92454929,0.97543571,0.96583222,0.91150353,0.99985352,0.12527224,0.077599299,0.33458277,0.0067211414,0.0266069,0.073052883,0.99670733,0.97009263,0.67866048,0.94165983,0.92454929,0.97543571,0.96583222,0.91150353,0.99985352,0.78720819,0.91305961,0.71034822,0.98715278,0.98114051,0.5004387
-428.70993,0.98308519,0.05596821,7,127,0,440.90155,0.038174459,0.010516785,0.60896758,0.34234118,0.87134535,-1.3837357,-2.2620793,1.5901157,1.1219081,-1.1226985,1.0654868,0.31376037,0.53793845,-2.0771308,-2.3135269,-1.4417397,-4.6613113,-2.6675596,-3.4155142,5.8219037,4.3665388,3.1242963,1.4475567,1.4792802,3.1946316,1.8562249,1.5254176,3.5916306,2.8926841,5.2048256,1.7001269,22.78529,3.5479083,3.3175446,-3.2655886,-4.5547828,-0.49599025,-1.0719474,0.70502556,0.2004097,0.094312614,0.83063238,0.75434248,0.24551109,0.74373768,0.57780286,0.63133272,0.11133953,0.09000885,0.19127609,0.0093655152,0.064914944,0.031814111,0.99876228,0.95179115,0.70312365,0.95424731,0.75434248,0.24551109,0.74373768,0.57780286,0.63133272,0.11133953,0.09000885,0.19127609,0.0093655152,0.064914944,0.031814111,0.99876228,0.95179115,0.70312365,0.95424731,0.93093801,0.88814515,0.94890935,0.86285146,0.98416497,0.11133953,0.09000885,0.19127609,0.0093655152,0.064914944,0.031814111,0.99876228,0.95179115,0.70312365,0.95424731,0.93093801,0.88814515,0.94890935,0.86285146,0.98416497,0.69329161,0.94741462,0.56423978,0.99999999,0.70689446,0.47552717
-427.82415,0.98974277,0.05596821,6,63,0,440.73483,0.049287522,0.0074919021,0.65266669,0.29055389,1.027202,-1.1062669,-2.2765281,1.8103267,1.1833851,-0.98240144,1.3931345,0.23858777,0.62052734,-1.9758537,-2.2605573,-1.1589411,-4.8133907,-2.3850803,-3.6140861,5.5679958,4.2297662,2.8266458,1.5344415,1.7685315,3.6198935,2.1735509,1.2822274,4.6007309,2.934596,5.0740259,1.8090488,23.58442,3.0297648,3.3525182,-3.0100843,-4.8939326,-0.42668871,-1.2359662,0.73637308,0.24856751,0.093085636,0.85940135,0.76555591,0.27241554,0.80109217,0.5593656,0.65033847,0.12176153,0.094442696,0.23885974,0.0080548719,0.084317496,0.026234733,0.99863495,0.95785173,0.63416289,0.9659331,0.76555591,0.27241554,0.80109217,0.5593656,0.65033847,0.12176153,0.094442696,0.23885974,0.0080548719,0.084317496,0.026234733,0.99863495,0.95785173,0.63416289,0.9659331,0.95035399,0.93323588,0.97252677,0.82065849,0.99462848,0.12176153,0.094442696,0.23885974,0.0080548719,0.084317496,0.026234733,0.99863495,0.95785173,0.63416289,0.9659331,0.95035399,0.93323588,0.97252677,0.82065849,0.99462848,0.72286992,0.94339932,0.65703472,0.99999999,0.65581162,0.43497834
-425.72652,0.9982388,0.05596821,6,63,0,434.44844,0.021553644,0.087909696,0.58626163,0.30427503,0.29453995,-0.65044615,-1.3546779,2.5253181,1.8851528,2.4310212,3.0456734,-1.0923724,1.6375039,-2.7082847,-3.1875739,-1.7983501,-1.9729111,-3.3478889,-3.4990264,7.1745136,4.0069525,2.2692744,0.72451043,1.0547972,1.1318859,0.32311801,3.9203137,3.9619995,3.653082,5.633501,2.7814776,4.2163739,4.0962551,3.0127159,-3.8372104,-2.4314452,-0.53398911,-1.1898233,0.57310722,0.342889,0.20510664,0.92589776,0.86820187,0.91916244,0.95459537,0.2511718,0.83719501,0.062486263,0.039636024,0.14205203,0.12207655,0.033964362,0.029339945,0.99942986,0.96631725,0.71393982,0.96266695,0.86820187,0.91916244,0.95459537,0.2511718,0.83719501,0.062486263,0.039636024,0.14205203,0.12207655,0.033964362,0.029339945,0.99942986,0.96631725,0.71393982,0.96266695,0.94978634,0.97242564,0.96671482,0.94416717,0.99631394,0.062486263,0.039636024,0.14205203,0.12207655,0.033964362,0.029339945,0.99942986,0.96631725,0.71393982,0.96266695,0.94978634,0.97242564,0.96671482,0.94416717,0.99631394,0.72006768,0.9202631,0.72772835,0.90408516,0.67882258,0.3807631
-428.05165,0.97182063,0.05596821,6,63,0,444.7978,0.035471994,0.06079859,0.53346702,0.37026239,0.044258007,-0.48282379,-1.2106823,2.8793271,2.7516529,1.7297417,1.917592,-1.0092659,2.5224207,-2.5685875,-3.2251551,-1.802652,-2.4958577,-2.8432453,-3.4337552,5.4137167,3.4542826,1.7707929,0.9514844,1.0482736,1.0923432,0.80468204,2.4283715,4.3846392,3.4729458,6.0407393,2.3541143,4.0981839,4.2339568,3.372087,-3.3390118,-2.8001887,-0.62835802,-0.99354335,0.5110627,0.38158555,0.22958035,0.94681499,0.94000663,0.84937938,0.87186967,0.26712354,0.92569872,0.071187644,0.038229987,0.14152855,0.076149084,0.055031529,0.031257026,0.99575591,0.95126795,0.63647814,0.97876855,0.94000663,0.84937938,0.87186967,0.26712354,0.92569872,0.071187644,0.038229987,0.14152855,0.076149084,0.055031529,0.031257026,0.99575591,0.95126795,0.63647814,0.97876855,0.97811716,0.94385765,0.93832826,0.80519817,0.9990003,0.071187644,0.038229987,0.14152855,0.076149084,0.055031529,0.031257026,0.99575591,0.95126795,0.63647814,0.97876855,0.97811716,0.94385765,0.93832826,0.80519817,0.9990003,0.71184431,0.94351218,0.63447479,0.83234326,0.80070581,0.48458784
-429.54127,0.97580206,0.05596821,6,63,0,443.97176,0.076935303,0.088128521,0.44766725,0.38726893,1.7356929,-1.8246001,-1.1177718,1.0302527,1.1841723,2.0866324,1.3384863,1.102462,2.91031,-3.0865225,-4.231954,-1.4514798,-3.242004,-2.8567835,-3.1287514,5.0088465,4.8619049,1.8241703,1.0598363,1.1770027,1.0807331,2.589885,0.42934791,3.8079344,4.5971649,6.5032844,2.7283636,9.4459753,3.4861931,2.3346153,-2.5647904,-2.4289591,-0.80370507,-0.94863592,0.85013916,0.13888281,0.24642483,0.73696488,0.76569716,0.88959711,0.79224091,0.75072112,0.94835375,0.043666623,0.014316056,0.18977393,0.037615278,0.054331728,0.041936743,0.99882409,0.95423126,0.66960488,0.88993614,0.76569716,0.88959711,0.79224091,0.75072112,0.94835375,0.043666623,0.014316056,0.18977393,0.037615278,0.054331728,0.041936743,0.99882409,0.95423126,0.66960488,0.88993614,0.91381838,0.95958754,0.98070397,0.82227097,0.9987928,0.043666623,0.014316056,0.18977393,0.037615278,0.054331728,0.041936743,0.99882409,0.95423126,0.66960488,0.88993614,0.91381838,0.95958754,0.98070397,0.82227097,0.9987928,0.81915639,0.90647463,0.78191887,0.99798269,0.65235559,0.31128125
-434.16477,0.97396543,0.05596821,7,127,0,448.52791,0.070782187,0.017648348,0.58416509,0.32740437,2.0096418,1.6630055,-0.05407358,2.4674146,2.3503048,-0.016979335,1.8893916,-2.277972,1.9539133,-1.2525283,-1.6859821,-1.7308186,-4.0730784,-3.6444013,-3.4075425,4.2606247,0.95488856,0.84911572,0.57070344,2.1459466,3.0784642,1.0183694,3.6610216,1.6751537,2.4658164,3.3330332,2.4246737,6.5952673,6.2999789,3.122943,-2.6481479,-4.0371131,-0.53757164,-1.1165593,0.88180569,0.84064104,0.4864849,0.92182566,0.91295845,0.49575527,0.86868615,0.092963819,0.87587272,0.22226279,0.15630497,0.1504829,0.016739904,0.025471308,0.032060573,0.99811185,0.93200437,0.68891295,0.95426677,0.91295845,0.49575527,0.86868615,0.092963819,0.87587272,0.22226279,0.15630497,0.1504829,0.016739904,0.025471308,0.032060573,0.99811185,0.93200437,0.68891295,0.95426677,0.98897225,0.95527578,0.94822876,0.79948034,0.97414527,0.22226279,0.15630497,0.1504829,0.016739904,0.025471308,0.032060573,0.99811185,0.93200437,0.68891295,0.95426677,0.98897225,0.95527578,0.94822876,0.79948034,0.97414527,0.77088023,0.8384921,0.66682398,0.92568278,0.93435393,0.42932652
-428.88379,0.99678262,0.05596821,6,63,0,448.40771,0.035697384,0.010267907,0.591594,0.36244071,1.5194207,-0.87520707,0.13947111,2.1258775,-0.16196247,2.2233653,2.8381449,-2.1221499,3.2195954,-2.3815902,-1.7789702,-1.3475849,-2.0368997,-4.2288,-2.9015907,5.4320447,4.4372194,0.43920854,0.93274732,3.8368679,0.96620878,0.85495009,4.6508201,2.9911918,3.1047858,4.4279735,3.0499045,8.9516867,5.4177447,1.8737355,-3.3326779,-4.578732,-0.52493469,-1.0148944,0.82045316,0.29417197,0.53481137,0.89339301,0.45959766,0.90232818,0.94470263,0.10696254,0.96156506,0.08458735,0.14443034,0.2062655,0.1153828,0.014360631,0.052074985,0.99904368,0.97240163,0.64076354,0.95515343,0.45959766,0.90232818,0.94470263,0.10696254,0.96156506,0.08458735,0.14443034,0.2062655,0.1153828,0.014360631,0.052074985,0.99904368,0.97240163,0.64076354,0.95515343,0.97527502,0.96044004,0.97570987,0.92612743,0.99799637,0.08458735,0.14443034,0.2062655,0.1153828,0.014360631,0.052074985,0.99904368,0.97240163,0.64076354,0.95515343,0.97527502,0.96044004,0.97570987,0.92612743,0.99799637,0.67331032,0.93394953,0.84583745,0.99900799,0.76655227,0.26350013
-426.62485,0.98110366,0.05596821,7,127,0,439.7789,0.087974618,0.044631962,0.49582945,0.37156397,2.7229928,1.7415887,-0.75912717,1.0873839,1.9208878,1.9074642,2.1334064,1.3004609,0.42044995,-2.2932271,-3.3584877,-1.6337737,-3.7132074,-2.4784379,-3.6090247,3.6168992,1.3195463,1.7407833,1.8417444,0.95800539,1.2344415,1.573959,0.73795254,3.3253997,4.3321982,5.6544523,2.7974838,15.662297,2.3098696,2.9857472,-2.4307069,-3.109305,-0.70152326,-0.99003424,0.93836984,0.85088875,0.3188358,0.74788877,0.87223741,0.87073399,0.89410795,0.78591254,0.60359091,0.091685449,0.033618319,0.16331406,0.023818002,0.077383658,0.026364344,0.99823862,0.95526083,0.7274367,0.94926771,0.87223741,0.87073399,0.89410795,0.78591254,0.60359091,0.091685449,0.033618319,0.16331406,0.023818002,0.077383658,0.026364344,0.99823862,0.95526083,0.7274367,0.94926771,0.94679314,0.9585886,0.97604579,0.88477162,0.97692927,0.091685449,0.033618319,0.16331406,0.023818002,0.077383658,0.026364344,0.99823862,0.95526083,0.7274367,0.94926771,0.94679314,0.9585886,0.97604579,0.88477162,0.97692927,0.88482847,0.90854227,0.76200622,0.99999353,0.45795745,0.3490364
-426.81755,0.93993345,0.05596821,6,127,0,445.1079,0.16759567,0.009509075,0.49325922,0.32963604,0.64581889,1.7177446,-0.33658763,2.1690058,2.2125501,1.0617218,1.6680096,1.0101511,0.696991,-2.6614855,-2.9094236,-1.6321584,-3.6568117,-1.9678182,-3.2164993,5.4990023,1.7368207,1.3835863,0.97803653,1.3626007,1.803659,0.89572009,0.70981656,8.7397944,3.8572552,5.7095634,2.8028421,15.450619,2.7307248,2.6388414,-1.7862009,-4.6555087,-0.70672044,-1.1097662,0.65606764,0.8478381,0.41663862,0.89743149,0.90137087,0.74301944,0.84131026,0.73304973,0.6675203,0.065284627,0.051689682,0.16353489,0.025165058,0.12262343,0.038549526,0.99786003,0.969367,0.74019814,0.95879202,0.90137087,0.74301944,0.84131026,0.73304973,0.6675203,0.065284627,0.051689682,0.16353489,0.025165058,0.12262343,0.038549526,0.99786003,0.969367,0.74019814,0.95879202,0.97275205,0.94610831,0.92849049,0.84812468,0.99992027,0.065284627,0.051689682,0.16353489,0.025165058,0.12262343,0.038549526,0.99786003,0.969367,0.74019814,0.95879202,0.97275205,0.94610831,0.92849049,0.84812468,0.99992027,0.76777138,0.94268338,0.76326858,0.99999245,0.68198447,0.35947171
-433.60771,0.9810735,0.05596821,6,63,0,441.81775,0.0030450393,0.14610012,0.50692499,0.34392986,0.88377282,0.45363382,-1.7830752,1.9188625,1.4048553,1.6816212,1.3829212,0.92977225,3.1221779,-2.4392131,-2.0149553,-1.4177229,-2.3243379,-2.508256,-2.3343775,3.9510716,2.1517955,1.9719593,0.89586436,2.1554189,1.2486496,1.2234365,0.95602235,1.8414499,3.6310698,4.2147639,2.1600825,4.6421966,2.4925381,0.49270719,-5.7942415,-1.9234632,-0.67939224,-1.0673176,0.70760343,0.61150286,0.14392383,0.87201154,0.80295322,0.84311909,0.79945975,0.71702908,0.95779835,0.08023096,0.11764163,0.19501881,0.089127261,0.075281428,0.088315568,0.99211475,0.93121018,0.54708113,0.94346647,0.80295322,0.84311909,0.79945975,0.71702908,0.95779835,0.08023096,0.11764163,0.19501881,0.089127261,0.075281428,0.088315568,0.99211475,0.93121018,0.54708113,0.94346647,0.97235495,0.94932271,0.93126963,0.86827529,0.99306095,0.08023096,0.11764163,0.19501881,0.089127261,0.075281428,0.088315568,0.99211475,0.93121018,0.54708113,0.94346647,0.97235495,0.94932271,0.93126963,0.86827529,0.99306095,0.76707297,0.90023232,0.67751162,0.91034532,0.49607062,0.13685387
-437.00711,0.9959453,0.05596821,6,63,0,449.95315,0.003147771,0.22334651,0.35636241,0.41714331,0.21964216,0.12571412,-1.768838,2.2781641,2.0918125,2.1419522,1.8410705,0.80433391,2.4915904,-2.1626763,-2.1426893,-1.3799118,-2.1249599,-2.2465831,-2.6589239,4.3397177,3.4663595,2.5865103,0.51952301,2.7094842,1.1640338,1.6129813,1.3460186,1.474441,3.0019772,4.322533,2.2420341,4.2778997,2.8053638,0.46575055,-5.7610607,-1.4990309,-1.0318071,-0.87432545,0.55469085,0.5313872,0.14568689,0.90705238,0.89010484,0.89491434,0.86307527,0.69090078,0.92355017,0.10315259,0.10501636,0.20102316,0.10669442,0.095644611,0.065441115,0.9896397,0.97319702,0.69374199,0.94255071,0.89010484,0.89491434,0.86307527,0.69090078,0.92355017,0.10315259,0.10501636,0.20102316,0.10669442,0.095644611,0.065441115,0.9896397,0.97319702,0.69374199,0.94255071,0.99184792,0.96463359,0.96935175,0.89570171,0.98140388,0.10315259,0.10501636,0.20102316,0.10669442,0.095644611,0.065441115,0.9896397,0.97319702,0.69374199,0.94255071,0.99184792,0.96463359,0.96935175,0.89570171,0.98140388,0.69831795,0.89842481,0.70310387,0.89594318,0.63617039,0.1003652
-436.3439,0.99631174,0.05596821,7,127,0,456.41332,0.0017433227,0.10908883,0.55266377,0.33650408,2.9297149,0.75968017,-1.3424094,1.322619,1.5176588,2.4590871,1.1654639,1.1279312,2.6983955,-1.7140935,-2.2753917,-1.5724669,-2.1255301,-3.2631948,-2.1765572,2.7182758,1.9101567,2.1404106,1.1223822,1.2805045,2.7143278,1.8250431,0.7933225,1.8505156,2.9441279,4.8662853,2.2344675,5.6446419,3.3962796,0.89992901,-6.3519624,-2.2155928,-0.59300548,-1.089145,0.94929596,0.68128429,0.20711411,0.78961711,0.82019347,0.92122344,0.76232411,0.75545691,0.9369319,0.15263352,0.09318162,0.17186499,0.10664008,0.036855634,0.1018755,0.99648779,0.93522315,0.68954674,0.92019513,0.82019347,0.92122344,0.76232411,0.75545691,0.9369319,0.15263352,0.09318162,0.17186499,0.10664008,0.036855634,0.1018755,0.99648779,0.93522315,0.68954674,0.92019513,0.94257649,0.99436672,0.95214342,0.87227817,0.98953202,0.15263352,0.09318162,0.17186499,0.10664008,0.036855634,0.1018755,0.99648779,0.93522315,0.68954674,0.92019513,0.94257649,0.99436672,0.95214342,0.87227817,0.98953202,0.77382459,0.9302732,0.65970963,0.97122669,0.53322218,0.21812473
-435.36361,0.98256358,0.05596821,6,127,0,454.01396,0.0013636337,0.015473294,0.62885909,0.35430398,0.3571983,-0.97168112,-0.072995505,2.0809644,1.6246892,1.3051642,1.1147352,-0.27162585,-0.73992617,-2.0960714,-2.5357911,-1.9179757,-3.5406171,-3.314307,-2.6995124,3.903052,3.2449594,0.84018092,0.94032985,1.6002215,0.55438026,1.5857558,2.3716495,11.906323,3.104288,4.678043,3.5592079,8.4568951,3.242838,0.88902465,-6.5976023,-4.1686397,-0.46384807,-1.0376,0.58836205,0.27454555,0.48175922,0.88903921,0.83544082,0.78670283,0.75301084,0.43250799,0.32302029,0.10947925,0.07338687,0.12808747,0.028178384,0.035083623,0.063002135,0.9860778,0.90663964,0.68291173,0.95352691,0.83544082,0.78670283,0.75301084,0.43250799,0.32302029,0.10947925,0.07338687,0.12808747,0.028178384,0.035083623,0.063002135,0.9860778,0.90663964,0.68291173,0.95352691,0.96176103,0.86524384,0.93705561,0.89090548,0.99998586,0.10947925,0.07338687,0.12808747,0.028178384,0.035083623,0.063002135,0.9860778,0.90663964,0.68291173,0.95352691,0.96176103,0.86524384,0.93705561,0.89090548,0.99998586,0.732671,0.89494252,0.83770253,0.99272694,0.48214036,0.14057919
-437.02901,0.99784375,0.05596821,7,127,0,451.30486,0.0015121274,0.043192762,0.53526038,0.42003473,2.1200079,-2.0299843,0.26463984,1.9419049,2.3432985,2.4987204,1.5181069,-0.50086032,0.64420273,-1.949005,-1.7735557,-2.2809662,-3.4470688,-2.5261107,-2.3633485,4.805897,4.3001292,0.37352308,1.2384433,0.60693138,1.8548552,2.1228797,2.7531254,4.6540945,2.8519668,4.3637736,2.7267602,6.5241097,1.8678575,1.3599246,-6.4942377,-3.1420823,-0.62500197,-0.86741787,0.89283268,0.11609053,0.56577652,0.87456127,0.91240008,0.92405206,0.82025955,0.37733851,0.65570287,0.12466189,0.1451007,0.092711648,0.030856395,0.074047875,0.086010598,0.99901895,0.90637409,0.65433807,0.96008801,0.91240008,0.92405206,0.82025955,0.37733851,0.65570287,0.12466189,0.1451007,0.092711648,0.030856395,0.074047875,0.086010598,0.99901895,0.90637409,0.65433807,0.96008801,0.95027435,0.98730255,0.97444379,0.90484574,0.99502478,0.12466189,0.1451007,0.092711648,0.030856395,0.074047875,0.086010598,0.99901895,0.90637409,0.65433807,0.96008801,0.95027435,0.98730255,0.97444379,0.90484574,0.99502478,0.71155777,0.93022936,0.60963875,0.95593571,0.34113212,0.26826878
-441.24205,1,0.05596821,6,63,0,456.18441,0.22720621,0.035622501,0.46638548,0.27078581,4.6592741,2.9158183,-0.13572674,1.407453,-0.47885613,3.1972953,3.5956313,0.43832775,1.7529819,-2.3048052,-2.9426581,-1.6858877,-3.546988,-2.839811,-4.5871264,0.58782986,0.17392072,0.73372035,2.3749834,5.7338575,0.87299407,0.3186258,1.342176,3.4280665,3.4414455,6.5704278,2.5671139,8.3916941,5.4845041,5.4267584,-1.4818973,-3.3347778,-0.76274278,-1.3064271,0.99061556,0.94862287,0.46612031,0.8033639,0.38252227,0.96073237,0.97328967,0.60786049,0.85232852,0.090725774,0.050084661,0.15631742,0.028004445,0.055210396,0.010079446,0.99476481,0.9564675,0.64519714,0.97773965,0.38252227,0.96073237,0.97328967,0.60786049,0.85232852,0.090725774,0.050084661,0.15631742,0.028004445,0.055210396,0.010079446,0.99476481,0.9564675,0.64519714,0.97773965,0.99480578,0.98321413,0.98043506,0.85575906,0.99440932,0.090725774,0.050084661,0.15631742,0.028004445,0.055210396,0.010079446,0.99476481,0.9564675,0.64519714,0.97773965,0.99480578,0.98321413,0.98043506,0.85575906,0.99440932,0.75706226,0.97411258,0.70707625,0.99219152,0.93368315,0.69838771
-438.01073,0.99357814,0.05596821,6,63,0,460.70265,0.005076832,0.069457043,0.53966519,0.38580093,-1.6600853,3.0552927,0.028497005,2.6134035,2.6412021,2.1443416,1.4190511,-0.29180863,3.1467918,-1.3582552,-2.9360059,-1.3745467,-3.4781497,-1.2869559,-2.9837283,8.4005567,0.14155331,0.55372445,0.34523225,1.0596436,0.41168779,1.3573269,2.03818,1.3292303,2.8192436,4.9203615,2.4055014,17.766315,0.93438074,1.50766,-5.2830678,-2.6670468,-0.61680635,-0.95243376,0.15975054,0.95501048,0.50712377,0.93171924,0.93346666,0.89513883,0.80518961,0.42756114,0.95878212,0.20452403,0.050402096,0.20188626,0.029940373,0.21636851,0.048166413,0.99881931,0.96071541,0.6415784,0.95067005,0.93346666,0.89513883,0.80518961,0.42756114,0.95878212,0.20452403,0.050402096,0.20188626,0.029940373,0.21636851,0.048166413,0.99881931,0.96071541,0.6415784,0.95067005,0.97589288,0.92797753,0.94138591,0.85149454,0.98874943,0.20452403,0.050402096,0.20188626,0.029940373,0.21636851,0.048166413,0.99881931,0.96071541,0.6415784,0.95067005,0.97589288,0.92797753,0.94138591,0.85149454,0.98874943,0.8116838,0.87914471,0.73710095,0.99999938,0.4127581,0.18602203
-437.62615,0.99424015,0.05596821,6,127,0,451.30163,0.0046351616,0.069699758,0.46711618,0.4585489,-1.2557085,3.1510351,-0.16475932,2.6917812,2.0541148,2.2129025,1.3075311,-0.44600769,2.8152376,-1.339293,-2.8915087,-1.4175499,-3.1481402,-1.2768319,-2.8245717,8.400174,0.13591006,0.64474357,0.35644175,0.96734165,0.39439769,1.3040561,2.6289229,1.5552026,2.6434571,4.9230262,2.4198654,16.15893,1.0238535,1.6164071,-5.3740842,-2.6635584,-0.76117728,-0.77968833,0.22171354,0.95894949,0.45890309,0.93653993,0.88636274,0.90140219,0.78709972,0.39031039,0.9434937,0.20762635,0.05257492,0.19504597,0.041164623,0.21808998,0.056010722,0.9992114,0.96397823,0.61774416,0.95470574,0.88636274,0.90140219,0.78709972,0.39031039,0.9434937,0.20762635,0.05257492,0.19504597,0.041164623,0.21808998,0.056010722,0.9992114,0.96397823,0.61774416,0.95470574,0.9535341,0.93132993,0.9316036,0.89870476,0.98751224,0.20762635,0.05257492,0.19504597,0.041164623,0.21808998,0.056010722,0.9992114,0.96397823,0.61774416,0.95470574,0.9535341,0.93132993,0.9316036,0.89870476,0.98751224,0.78653496,0.8840667,0.73151359,0.99999776,0.43709055,0.23002597
-437.59855,0.9888622,0.05596821,6,63,0,457.71085,0.13237235,0.018286692,0.51557358,0.33376738,2.5222885,2.4298941,0.026370946,1.5416917,2.6420241,3.0806586,1.1247083,-0.22593164,1.0923191,-2.7981,-2.9027695,-0.98313053,-3.0518571,-2.6453993,-4.3169305,8.4423326,0.97694478,0.57100174,2.0403826,0.45208651,0.12421241,1.6437128,2.481618,3.3970327,3.1587937,7.046794,1.7657415,4.8042824,4.1241162,3.8105427,-2.0221365,-4.0015817,-0.66247525,-1.097311,0.92568963,0.91907866,0.50659235,0.82371051,0.9335177,0.95608784,0.75486101,0.44375613,0.74881817,0.057426933,0.052016828,0.27227106,0.045137367,0.066273136,0.013165137,0.9999827,0.96791759,0.64505499,0.97293496,0.9335177,0.95608784,0.75486101,0.44375613,0.74881817,0.057426933,0.052016828,0.27227106,0.045137367,0.066273136,0.013165137,0.9999827,0.96791759,0.64505499,0.97293496,0.95664916,0.96101717,0.94094531,0.9051399,0.98889675,0.057426933,0.052016828,0.27227106,0.045137367,0.066273136,0.013165137,0.9999827,0.96791759,0.64505499,0.97293496,0.95664916,0.96101717,0.94094531,0.9051399,0.98889675,0.58920834,0.98438868,0.68624257,0.85225845,0.81437869,0.37604069
