# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_4d9ba28ffb1aeb219300be003f2a12dc_model
# start_datetime = 2026-04-07 18:20:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 5000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/standata-165d65c9e3b68.json
# init = 2 (Default)
# random
#   seed = 1274970062
# output
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_4d9ba28ffb1aeb219300be003f2a12dc-202604071320-4-45e7ab.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpQ59ItL/model_4d9ba28ffb1aeb219300be003f2a12dc-profile-202604071320-4-1c755d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=model_4d9ba28ffb1aeb219300be003f2a12dc_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4
-428.23773,0.99712093,0.056796046,6,63,0,447.28271,0.056137226,0.0186287,0.52376075,0.40147332,-0.51297637,-1.1442468,-0.67849202,1.5283233,1.7396121,2.3003526,2.7897286,-0.18288431,0.76131171,-1.4973616,-2.5047627,-1.5718669,-4.2353102,-2.3237129,-3.1116573,4.7098536,6.830271,0.99260975,2.2356307,1.8515784,1.0480098,1.0589005,2.066286,7.206147,3.0150875,5.3748599,2.3569877,13.914167,2.5301354,2.27258,-2.8799561,-3.9830519,-0.64672028,-0.91261419,0.37449605,0.2415415,0.33659795,0.82176086,0.85063779,0.90890624,0.94211825,0.45440593,0.68163845,0.18281936,0.075524972,0.17195041,0.014268774,0.089178018,0.042628957,0.98518045,0.99661842,0.57789003,0.97733381,0.85063779,0.90890624,0.94211825,0.45440593,0.68163845,0.18281936,0.075524972,0.17195041,0.014268774,0.089178018,0.042628957,0.98518045,0.99661842,0.57789003,0.97733381,0.97317398,0.96605117,0.97913567,0.86800136,0.99965356,0.18281936,0.075524972,0.17195041,0.014268774,0.089178018,0.042628957,0.98518045,0.99661842,0.57789003,0.97733381,0.97317398,0.96605117,0.97913567,0.86800136,0.99965356,0.82020337,0.94634829,0.6867827,0.99993741,0.55142315,0.30172916
-431.16644,0.99773309,0.056796046,6,63,0,442.34459,0.024126582,0.042109549,0.57542741,0.35833646,0.99838823,0.76678037,-0.88305005,2.1362043,0.8653557,0.21531341,2.1566807,0.014712418,2.9628315,-1.8990079,-3.4442578,-1.5040085,-3.977712,-3.3556874,-3.8378556,8.3879723,3.252956,2.0513386,0.59815139,2.3784694,2.2549129,0.38987252,1.6380769,1.1874116,2.1683102,6.0204276,3.0462191,28.952522,5.0297478,3.4943852,-3.724441,-3.1674808,-0.55264219,-1.0262829,0.73074157,0.68282401,0.29254613,0.89437257,0.7037784,0.55362136,0.89629142,0.50367804,0.95086645,0.1302208,0.030940567,0.18182843,0.018384135,0.033709415,0.021085564,0.99991615,0.98235909,0.76283553,0.93902371,0.7037784,0.55362136,0.89629142,0.50367804,0.95086645,0.1302208,0.030940567,0.18182843,0.018384135,0.033709415,0.021085564,0.99991615,0.98235909,0.76283553,0.93902371,0.96245059,0.92202804,0.92734162,0.83926768,0.98448396,0.1302208,0.030940567,0.18182843,0.018384135,0.033709415,0.021085564,0.99991615,0.98235909,0.76283553,0.93902371,0.96245059,0.92202804,0.92734162,0.83926768,0.98448396,0.56692162,0.92931207,0.82378585,1,0.84211642,0.41496672
-427.73224,0.99622427,0.056796046,6,127,0,439.85926,0.042404775,0.043528489,0.5069166,0.40715014,-0.28536471,0.27922163,-0.65335192,1.8168452,1.6308525,1.1913833,2.8683009,-1.9637656,0.50040601,-1.5456143,-3.2038512,-1.681246,-3.5746182,-2.922255,-3.7833537,7.4367901,3.2981879,1.13958,1.4057205,1.5563385,1.2693571,1.1935745,3.5706699,9.3530631,3.1088031,6.2821454,2.2840454,24.319605,3.8554124,3.6926886,-3.1604943,-3.1343396,-0.67940879,-0.89857327,0.42913904,0.56935538,0.34223459,0.86018715,0.83628639,0.76698838,0.94625701,0.12306011,0.62255474,0.17572061,0.039021051,0.15693055,0.027262073,0.051064322,0.022240392,0.99921687,0.97281185,0.61921747,0.96167469,0.83628639,0.76698838,0.94625701,0.12306011,0.62255474,0.17572061,0.039021051,0.15693055,0.027262073,0.051064322,0.022240392,0.99921687,0.97281185,0.61921747,0.96167469,0.9603494,0.92134334,0.9830747,0.83298115,0.99994744,0.17572061,0.039021051,0.15693055,0.027262073,0.051064322,0.022240392,0.99921687,0.97281185,0.61921747,0.96167469,0.9603494,0.92134334,0.9830747,0.83298115,0.99994744,0.82681046,0.95598847,0.64629651,1,0.71771543,0.47734924
-428.46778,0.99974694,0.056796046,6,63,0,441.35444,0.055817859,0.055403838,0.50507153,0.38370678,1.6272706,-0.82239679,0.1698192,2.5948567,1.0695468,2.6220062,1.6506199,-2.1601853,-0.05563978,-2.0459301,-3.3538339,-1.2468136,-2.7545313,-2.9152792,-3.2633497,3.262301,4.4873407,0.30489149,0.26492733,1.1018933,0.86588555,0.76010619,4.2021657,5.037579,2.5027389,5.930984,2.5454969,8.4670484,4.2892515,3.0325893,-2.8856614,-2.8931064,-0.68305522,-0.95787662,0.8357954,0.30525513,0.54235307,0.93052983,0.74451071,0.9322645,0.83897481,0.10338327,0.48609364,0.11446427,0.033769843,0.22325221,0.059831249,0.051403406,0.036850135,0.99253155,0.97503367,0.61649811,0.94582224,0.74451071,0.9322645,0.83897481,0.10338327,0.48609364,0.11446427,0.033769843,0.22325221,0.059831249,0.051403406,0.036850135,0.99253155,0.97503367,0.61649811,0.94582224,0.89765534,0.97034128,0.91764157,0.88513477,0.993186,0.11446427,0.033769843,0.22325221,0.059831249,0.051403406,0.036850135,0.99253155,0.97503367,0.61649811,0.94582224,0.89765534,0.97034128,0.91764157,0.88513477,0.993186,0.61225685,0.92937644,0.78561331,0.99670654,0.79802118,0.44256454
-429.56963,0.99780356,0.056796046,6,127,0,443.79737,0.067261821,0.012805577,0.49400533,0.42592727,3.2667944,1.1769395,0.06721955,0.72867494,-0.40595325,2.3838064,2.7899584,-0.23844865,1.8940292,-1.5907342,-3.2363009,-2.0210799,-3.8354255,-3.9721827,-5.080883,0.85295819,2.3558924,0.6547425,2.305997,2.8039942,0.60185061,0.86581517,2.222128,3.4082901,2.9689581,6.3153066,2.9900674,6.723806,3.8755932,3.7377592,-2.6991625,-4.3578745,-0.70520896,-0.85348668,0.96327193,0.76439707,0.51679856,0.67451443,0.39988285,0.91558409,0.94213077,0.44066869,0.86921426,0.16928063,0.037822277,0.11700737,0.021135781,0.018484184,0.0061760389,0.98401126,0.97160764,0.67303893,0.95411614,0.39988285,0.91558409,0.94213077,0.44066869,0.86921426,0.16928063,0.037822277,0.11700737,0.021135781,0.018484184,0.0061760389,0.98401126,0.97160764,0.67303893,0.95411614,0.9166778,0.95192193,0.97480946,0.87907283,0.99504465,0.16928063,0.037822277,0.11700737,0.021135781,0.018484184,0.0061760389,0.98401126,0.97160764,0.67303893,0.95411614,0.9166778,0.95192193,0.97480946,0.87907283,0.99504465,0.7987056,0.95601839,0.72491764,0.94726904,0.4758714,0.20699683
-431.32959,0.99286199,0.056796046,7,127,0,445.86809,0.018198587,0.094720463,0.49122231,0.39585864,3.0352015,-2.0768308,-1.4660503,1.9776248,3.1414443,0.4202194,1.6904335,-0.43176364,1.18038,-2.4887376,-1.8595352,-1.2702518,-3.0188031,-2.2068963,-5.0955562,1.0460426,5.5667646,2.2337719,0.75061408,0.22534049,2.4426855,1.9590919,2.4844605,4.2415406,4.4182021,4.2138029,1.9859165,10.508482,1.5533369,3.9253799,-4.0064114,-2.3568252,-0.71085847,-0.92669811,0.95413931,0.11136922,0.18754369,0.87842774,0.95857027,0.60353575,0.84428116,0.39370527,0.76501612,0.076651501,0.13475724,0.21921415,0.046583604,0.099132911,0.0060866257,0.98339397,0.97039999,0.68302782,0.93867254,0.95857027,0.60353575,0.84428116,0.39370527,0.76501612,0.076651501,0.13475724,0.21921415,0.046583604,0.099132911,0.0060866257,0.98339397,0.97039999,0.68302782,0.93867254,0.96665019,0.94598193,0.97465558,0.88621984,0.99560079,0.076651501,0.13475724,0.21921415,0.046583604,0.099132911,0.0060866257,0.98339397,0.97039999,0.68302782,0.93867254,0.96665019,0.94598193,0.97465558,0.88621984,0.99560079,0.87319014,0.91327285,0.67165164,0.99944149,0.3421879,0.23682312
-432.60536,0.90094531,0.056796046,6,63,0,453.755,0.087319646,0.010084284,0.58292264,0.31967343,0.28947841,-2.6810518,-0.13671772,1.4169248,1.3927539,1.2433222,3.0970163,-2.4051443,-0.80618401,-2.2155742,-2.6732194,-1.0275674,-2.6269934,-2.7687063,-3.6187375,9.9938275,5.7749516,0.47689749,1.1626534,1.1798191,1.694454,0.27096948,5.2796462,9.052091,3.0946537,5.233913,1.9907055,4.7677829,5.726626,3.9953878,-2.4381798,-4.5967771,-0.53970079,-1.1404553,0.57186844,0.064100746,0.46587371,0.80485587,0.80103153,0.77614176,0.9567695,0.08278126,0.30870426,0.09836061,0.064572233,0.26355599,0.067421244,0.059038841,0.026116167,0.9999658,0.95664041,0.58423419,0.92953565,0.80103153,0.77614176,0.9567695,0.08278126,0.30870426,0.09836061,0.064572233,0.26355599,0.067421244,0.059038841,0.026116167,0.9999658,0.95664041,0.58423419,0.92953565,0.92907543,0.94968257,0.96668889,0.94657149,0.99973774,0.09836061,0.064572233,0.26355599,0.067421244,0.059038841,0.026116167,0.9999658,0.95664041,0.58423419,0.92953565,0.92907543,0.94968257,0.96668889,0.94657149,0.99973774,0.70663142,0.92828864,0.72374966,0.89480494,0.95063646,0.59306494
-425.09847,0.99048639,0.056796046,6,63,0,441.8166,0.020074118,0.13562155,0.4662429,0.37806143,0.063475538,-0.82740604,-0.39431504,0.627735,1.3565724,0.49831657,1.9325894,-0.73001529,2.3978216,-1.7410075,-2.4794065,-1.4069628,-3.5219359,-2.6839747,-3.7268414,3.6546302,4.0898545,1.4964797,2.1891313,1.6036446,2.5362782,1.3318934,2.2722008,2.9032522,3.1963845,5.6954104,2.1941284,7.8680308,3.5427863,2.4730059,-3.9083239,-1.997887,-0.76304854,-0.97269858,0.51586356,0.30419383,0.40267898,0.6519757,0.79520206,0.62206364,0.87353575,0.32519137,0.91666104,0.14918501,0.077314534,0.19671354,0.02869449,0.063925622,0.023503051,0.97629562,0.96311786,0.75066547,0.94358047,0.79520206,0.62206364,0.87353575,0.32519137,0.91666104,0.14918501,0.077314534,0.19671354,0.02869449,0.063925622,0.023503051,0.97629562,0.96311786,0.75066547,0.94358047,0.95074416,0.95411276,0.96319006,0.8237822,0.9950385,0.14918501,0.077314534,0.19671354,0.02869449,0.063925622,0.023503051,0.97629562,0.96311786,0.75066547,0.94358047,0.95074416,0.95411276,0.96319006,0.8237822,0.9950385,0.81082459,0.96143211,0.6872224,0.98720843,0.7024123,0.2220369
-429.39708,0.99679169,0.056796046,6,127,0,439.36557,0.066748438,0.012110789,0.63061161,0.29052917,-0.046036401,2.4790848,-0.10740277,1.8263796,1.7050536,2.3558817,2.1903142,1.3983684,2.1376115,-2.2430992,-3.0053995,-1.253629,-2.9705524,-3.1709259,-2.8990283,13.918374,1.0350785,0.56552318,1.0083404,1.100975,0.49524331,0.5964782,0.79999249,1.7901442,2.9560339,4.9298465,1.6653127,8.4521796,4.5454721,2.9067865,-2.7068244,-4.4136586,-0.46106513,-1.2360513,0.48849293,0.92266252,0.47317509,0.86132987,0.84619362,0.9134006,0.89937634,0.80192485,0.89450543,0.095946381,0.047182538,0.22207258,0.048774086,0.040274612,0.052201619,0.99999906,0.97108808,0.61256819,0.94452344,0.84619362,0.9134006,0.89937634,0.80192485,0.89450543,0.095946381,0.047182538,0.22207258,0.048774086,0.040274612,0.052201619,0.99999906,0.97108808,0.61256819,0.94452344,0.94300073,0.94537681,0.94195792,0.90010222,0.98069232,0.095946381,0.047182538,0.22207258,0.048774086,0.040274612,0.052201619,0.99999906,0.97108808,0.61256819,0.94452344,0.94300073,0.94537681,0.94195792,0.90010222,0.98069232,0.6710493,0.87263351,0.60149153,0.9958547,0.79811367,0.50193955
-428.0243,0.99727983,0.056796046,7,127,0,443.73976,0.096567963,0.06837741,0.50295013,0.33210449,2.8963321,-1.9729756,-1.1676294,3.4042785,1.1297652,1.5100212,2.7144582,0.22838307,2.3884572,-2.6319714,-2.7686426,-2.2864772,-3.9611976,-2.8561993,-3.4571068,0.9871836,4.7065317,1.6328771,0.47183943,2.5995527,2.2876555,0.91056831,1.6517568,7.15916,4.0736656,4.6992257,3.2445654,9.5605701,4.1444169,2.7343709,-2.3375082,-2.6827128,-0.68726425,-1.1023056,0.94766482,0.12206964,0.23728375,0.96783798,0.75579556,0.81906434,0.93787442,0.55684888,0.91594286,0.067108922,0.059042378,0.092249119,0.018684539,0.054361753,0.030557626,0.97983658,0.93897792,0.61425832,0.9796899,0.75579556,0.81906434,0.93787442,0.55684888,0.91594286,0.067108922,0.059042378,0.092249119,0.018684539,0.054361753,0.030557626,0.97983658,0.93897792,0.61425832,0.9796899,0.97655372,0.97806895,0.97404331,0.86762719,0.99992863,0.067108922,0.059042378,0.092249119,0.018684539,0.054361753,0.030557626,0.97983658,0.93897792,0.61425832,0.9796899,0.97655372,0.97806895,0.97404331,0.86762719,0.99992863,0.80871686,0.87331394,0.72273885,0.99631346,0.78384535,0.32679081
-426.99683,0.99049075,0.056796046,7,127,0,440.69312,0.012597107,0.062441499,0.60332582,0.32163558,0.76976684,-0.80383311,0.71450798,1.0725562,1.8798586,1.1883557,1.8965354,0.1878637,1.3788683,-2.1210787,-3.0616648,-1.9975175,-3.3039609,-2.2404438,-2.5528163,12.453337,5.0362624,0.33605333,1.6363329,1.1087427,2.2217567,0.81307123,1.7549746,2.0390293,3.3590309,6.4984249,3.2261348,6.1148447,2.4389813,1.5596508,-4.3742881,-2.7735252,-0.5052979,-1.1343361,0.68347046,0.30920618,0.67139649,0.74508272,0.86759488,0.76644685,0.8694989,0.54682828,0.79880918,0.1070649,0.044716534,0.11946381,0.035435556,0.096176958,0.07223751,0.99999819,0.98569065,0.74088267,0.93754914,0.86759488,0.76644685,0.8694989,0.54682828,0.79880918,0.1070649,0.044716534,0.11946381,0.035435556,0.096176958,0.07223751,0.99999819,0.98569065,0.74088267,0.93754914,0.95205651,0.96801908,0.93759113,0.87466363,0.96825922,0.1070649,0.044716534,0.11946381,0.035435556,0.096176958,0.07223751,0.99999819,0.98569065,0.74088267,0.93754914,0.95205651,0.96801908,0.93759113,0.87466363,0.96825922,0.77520737,0.96883384,0.77357647,0.94326114,0.54947199,0.27028728
-426.69333,0.99641353,0.056796046,6,63,0,444.81186,0.062755864,0.08076249,0.56389509,0.29258655,1.1219362,0.48283532,-0.053987507,1.1598382,2.0092194,1.8999504,0.68395229,-0.37267953,2.186441,-1.9569934,-2.1106606,-1.2501091,-2.530439,-2.8287159,-3.5076973,1.9728084,3.813,1.2726,1.9438447,1.0907571,0.86560957,2.5177231,2.5532885,7.2097252,3.087908,4.8757919,2.3698772,7.9006855,4.4986416,2.6815928,-2.7685032,-2.5162427,-0.57288705,-1.2289947,0.75434768,0.61841717,0.4865064,0.76130332,0.88176166,0.86988591,0.66462024,0.40789371,0.89902529,0.1237928,0.10806498,0.22268125,0.07375165,0.055792003,0.02909401,0.95667544,0.98655796,0.77181929,0.95704441,0.88176166,0.86988591,0.66462024,0.40789371,0.89902529,0.1237928,0.10806498,0.22268125,0.07375165,0.055792003,0.02909401,0.95667544,0.98655796,0.77181929,0.95704441,0.95689178,0.94078613,0.96089728,0.89849462,0.99991697,0.1237928,0.10806498,0.22268125,0.07375165,0.055792003,0.02909401,0.95667544,0.98655796,0.77181929,0.95704441,0.95689178,0.94078613,0.96089728,0.89849462,0.99991697,0.75600766,0.94076224,0.75394568,0.99536857,0.84156591,0.30446938
-427.85554,0.96258411,0.056796046,6,127,0,445.69804,0.045252857,0.0411808,0.58362555,0.32994079,2.0918064,-0.6823081,0.020661872,0.66320669,1.4203427,2.5679892,0.88752096,-0.71964817,1.6890576,-2.367679,-2.1023648,-1.5750926,-2.8812311,-3.859936,-3.0357243,4.1650545,3.8594655,0.48450235,1.9779364,1.482091,0.93273835,2.1788467,2.3136318,8.0244425,3.0673995,4.3429645,2.302955,9.8018754,15.667296,3.4300292,-3.0954895,-3.1897831,-0.53849568,-1.1088421,0.89010425,0.33574635,0.50516528,0.65998036,0.80539213,0.92877279,0.70837832,0.32747046,0.84410019,0.085670775,0.10886719,0.17149161,0.053089214,0.020634591,0.045837812,0.99808641,0.95996556,0.62367217,0.933463,0.80539213,0.92877279,0.70837832,0.32747046,0.84410019,0.085670775,0.10886719,0.17149161,0.053089214,0.020634591,0.045837812,0.99808641,0.95996556,0.62367217,0.933463,0.94796661,0.97070846,0.95548393,0.83117584,0.99993954,0.085670775,0.10886719,0.17149161,0.053089214,0.020634591,0.045837812,0.99808641,0.95996556,0.62367217,0.933463,0.94796661,0.97070846,0.95548393,0.83117584,0.99993954,0.66812581,0.90383659,0.67433603,0.99901378,0.99999255,0.59731858
-438.08262,0.97717024,0.056796046,6,63,0,452.54592,0.036553314,0.040272816,0.66699786,0.25617601,-2.421885,-0.65316093,-0.46863947,2.1538731,2.719634,-0.24034275,0.47352566,0.72503747,0.59580896,-2.2783439,-3.1107845,-0.49482425,-4.2947416,-2.8004072,-2.395792,8.5813183,4.6491356,1.4533601,0.61647139,1.2781597,4.2158808,2.1414423,1.4004148,3.0121944,4.4262146,5.581959,1.1937945,7.9062767,10.140175,2.9305731,-3.3089834,-3.2120786,-0.40496844,-1.3618905,0.08151901,0.34227758,0.38493831,0.89603015,0.93817531,0.44020189,0.61621789,0.67371534,0.64469688,0.092932458,0.042664592,0.37875776,0.013456548,0.057302178,0.08349414,0.99789101,0.98194255,0.72804389,0.9410521,0.93817531,0.44020189,0.61621789,0.67371534,0.64469688,0.092932458,0.042664592,0.37875776,0.013456548,0.057302178,0.08349414,0.99789101,0.98194255,0.72804389,0.9410521,0.98197478,0.98157659,0.9318187,0.8933525,0.97360943,0.092932458,0.042664592,0.37875776,0.013456548,0.057302178,0.08349414,0.99789101,0.98194255,0.72804389,0.9410521,0.98197478,0.98157659,0.9318187,0.8933525,0.97360943,0.89546963,0.92209618,0.66795942,0.97370002,0.99935122,0.63059754
-428.69937,0.94935347,0.056796046,4,31,1,454.23463,0.066701538,0.020758492,0.57648677,0.3360532,-2.1744208,-1.2696163,-0.43905522,2.1974785,1.3797607,-0.32249971,1.240877,0.2794136,0.29786639,-2.7206877,-3.386946,-0.64265171,-4.0187352,-4.1693891,-2.8313285,8.0573316,3.6650339,0.83560423,0.64799234,1.0784196,3.2008374,1.9621428,1.3985936,5.9687455,3.7473158,5.5007793,1.4384596,8.4396324,6.5566947,2.1970743,-2.7075273,-3.8747999,-0.55080289,-1.0904858,0.10207114,0.21932295,0.39196611,0.90002285,0.79895256,0.42006667,0.77571664,0.56940246,0.57392086,0.061763604,0.032705934,0.34464736,0.017658266,0.015226279,0.055654532,0.99722108,0.9164772,0.59785824,0.94508409,0.79895256,0.42006667,0.77571664,0.56940246,0.57392086,0.061763604,0.032705934,0.34464736,0.017658266,0.015226279,0.055654532,0.99722108,0.9164772,0.59785824,0.94508409,0.92115761,0.94676515,0.96094776,0.84264048,0.99810495,0.061763604,0.032705934,0.34464736,0.017658266,0.015226279,0.055654532,0.99722108,0.9164772,0.59785824,0.94508409,0.92115761,0.94676515,0.96094776,0.84264048,0.99810495,0.73626166,0.89224045,0.68907703,0.98811941,0.91585416,0.34654652
-427.83248,0.99188223,0.056796046,6,63,0,443.05259,0.011844224,0.040634236,0.57498319,0.37253835,0.72575094,1.0369298,0.43749574,1.5905009,1.4428467,0.67983871,0.92074379,-0.9068344,1.4217776,-2.302832,-2.4484698,-1.4980846,-2.8457494,-3.3526795,-3.9487393,3.9980342,1.2578587,0.37395883,1.5740405,2.0815615,2.3143284,2.5820105,3.2657835,5.8672435,3.3817014,3.8997106,4.0468756,6.9280422,4.3102197,3.1621149,-4.435915,-3.2031443,-0.55341447,-0.9874153,0.67387215,0.73825717,0.60766215,0.83068656,0.80889509,0.6637027,0.71519363,0.28764805,0.80561694,0.09088869,0.079550522,0.18271137,0.054901453,0.033807529,0.018914342,0.99119669,0.9084445,0.69241938,0.95947789,0.80889509,0.6637027,0.71519363,0.28764805,0.80561694,0.09088869,0.079550522,0.18271137,0.054901453,0.033807529,0.018914342,0.99119669,0.9084445,0.69241938,0.95947789,0.97137433,0.95230992,0.97076604,0.91364293,0.99931747,0.09088869,0.079550522,0.18271137,0.054901453,0.033807529,0.018914342,0.99119669,0.9084445,0.69241938,0.95947789,0.97137433,0.95230992,0.97076604,0.91364293,0.99931747,0.74627997,0.81018931,0.92749225,0.98341109,0.72262904,0.31289393
-424.03252,0.99634035,0.056796046,6,63,0,439.91482,0.018538115,0.046820968,0.6225335,0.31210741,0.99608375,1.8427326,0.29974001,2.0597112,1.8148576,1.0442318,1.294445,-0.82018974,2.1467948,-2.1414806,-2.2583504,-1.8030089,-4.9247069,-2.4963013,-4.0503444,4.6468197,1.9401334,0.27182099,0.63637018,0.64484809,2.1747353,1.4784064,3.2114024,2.054929,3.4830467,4.6247514,3.0473191,9.4636434,4.1742054,3.8999729,-3.9879264,-3.0614241,-0.47395783,-1.1644079,0.7302879,0.86327157,0.57437896,0.88692521,0.85994794,0.73966571,0.7848986,0.30572339,0.89536889,0.10513002,0.094631604,0.14148518,0.0072124581,0.076117877,0.017118238,0.99646994,0.977749,0.63912329,0.93679502,0.85994794,0.73966571,0.7848986,0.30572339,0.89536889,0.10513002,0.094631604,0.14148518,0.0072124581,0.076117877,0.017118238,0.99646994,0.977749,0.63912329,0.93679502,0.92126832,0.96154184,0.94119101,0.91615477,0.98525104,0.10513002,0.094631604,0.14148518,0.0072124581,0.076117877,0.017118238,0.99646994,0.977749,0.63912329,0.93679502,0.92126832,0.96154184,0.94119101,0.91615477,0.98525104,0.79274736,0.91422907,0.77631337,0.98942819,0.8426268,0.46247781
-427.62846,0.99214651,0.056796046,7,127,0,442.91976,0.084883459,0.013661026,0.59572862,0.3057269,0.55625891,1.0786585,-1.2227395,2.1023146,-0.3806356,2.5338055,2.9649426,1.2929112,1.374041,-1.6929219,-3.0203351,-1.1882812,-2.7903087,-3.1309247,-2.8880056,5.0105595,2.6060935,2.1566728,1.1755768,3.0866373,0.30853535,0.18715591,0.28161122,3.9835192,3.224257,6.0146785,2.0508928,7.0071148,4.4242937,2.3153138,-2.466476,-4.2932083,-0.51797005,-1.1850631,0.63558648,0.74624003,0.22745472,0.89112795,0.40597361,0.92647799,0.95096499,0.78463953,0.79803225,0.15539196,0.046515612,0.23356649,0.057850129,0.041849513,0.052749685,0.99619193,0.97551135,0.7178726,0.96366252,0.40597361,0.92647799,0.95096499,0.78463953,0.79803225,0.15539196,0.046515612,0.23356649,0.057850129,0.041849513,0.052749685,0.99619193,0.97551135,0.7178726,0.96366252,0.93737987,0.94492142,0.95899133,0.82842736,0.99530971,0.15539196,0.046515612,0.23356649,0.057850129,0.041849513,0.052749685,0.99619193,0.97551135,0.7178726,0.96366252,0.93737987,0.94492142,0.95899133,0.82842736,0.99530971,0.82220157,0.95231793,0.70320601,0.98546861,0.78471688,0.36061595
-428.26732,0.9928173,0.056796046,7,127,0,440.26237,0.028957233,0.018796878,0.53318031,0.41906558,1.7412626,0.42064241,-2.1201486,2.096403,-0.56039973,3.0780536,3.0649652,1.1816774,1.6547899,-2.406712,-3.2729265,-1.4007238,-3.6481215,-3.3680016,-4.0599887,3.2668391,2.0223252,2.5153789,0.73985923,4.4080805,0.24317957,0.12253432,1.06129,2.2508361,3.3460337,6.3701036,2.5818664,8.1840525,4.0382107,3.7302441,-3.5419353,-3.9740645,-0.62889562,-0.86972785,0.85084737,0.60363696,0.10715385,0.89055308,0.36345497,0.95597834,0.95542424,0.76524928,0.83953737,0.082662307,0.03651174,0.19770129,0.025379126,0.033310599,0.016956724,0.99336079,0.92004566,0.59754114,0.9446042,0.36345497,0.95597834,0.95542424,0.76524928,0.83953737,0.082662307,0.03651174,0.19770129,0.025379126,0.033310599,0.016956724,0.99336079,0.92004566,0.59754114,0.9446042,0.97911629,0.96515009,0.96036114,0.90404219,0.98026881,0.082662307,0.03651174,0.19770129,0.025379126,0.033310599,0.016956724,0.99336079,0.92004566,0.59754114,0.9446042,0.97911629,0.96515009,0.96036114,0.90404219,0.98026881,0.71896264,0.95677615,0.76515319,0.98939671,0.66154998,0.41830278
